NoticeId,Title,Sol#,Department/Ind.Agency,CGAC,Sub-Tier,FPDS Code,Office,AAC Code,PostedDate,Type,BaseType,ArchiveType,SetASideCode,SetASide,PostedDate,ResponseDeadLine,NaicsCode,ClassificationCode,Active,Link,Description,ResponseDeadLine_Converted,ai_summary_description
a244c6b2730c4f6a8ddbb42ee852ace3,Available for Licensing - Electrochemical Rare Earth Recovery from Coal Fly Ash: Turn Waste Stockpiles into Critical Materials Revenue,BA-1747,"ENERGY, DEPARTMENT OF",89.0,"ENERGY, DEPARTMENT OF",8900,BATTELLE ENERGY ALLIANCE–DOE CNTR,899050,2026-03-04 16:37:48.834-05,Special Notice,Special Notice,auto15,,,2026-03-04 16:37:48.834-05,2026-05-01T00:00:00-06:00,21229.0,AJ11,Yes,https://sam.gov/workspace/contract/opp/a244c6b2730c4f6a8ddbb42ee852ace3/view,"Electrochemical Rare Earth Recovery from Coal Fly Ash: Turn Waste Stockpiles into Critical Materials Revenue Technology Overview Researchers at Idaho National Laboratory have developed an electrochemical process that selectively extracts rare earth elements (REEs) from coal fly ash leachate using electricity instead of chemical reagents. The technology employs tuned anodic electrosorption with functionalized mesoporous carbon electrodes to achieve superior separation of REEs from competing metal ions. Opportunity Coal fly ash represents a massive, untapped resource: 158 million tons produced annually in the U.S. 1.5 billion tons currently stockpiled Contains 74,000-106,000 metric tons of rare earth elements Current extraction methods don't work at scale. Traditional solvent extraction relies on large volumes of chemical reagents, generating significant hazardous waste and requiring costly disposal. Poor selectivity (separation factor around 1) means you need 50-200 extraction cycles to achieve high purity. This translates to slow processing times (days to weeks), high operating costs, and growing regulatory pressure. Bottom line: there's no efficient, cost-effective, and environmentally sustainable technology for REE recovery from coal fly ash at commercial scale. Competitive Advantages Conventional solvent extraction approaches: Separation factors typically below 10, requiring 50 to 200 extraction cycles Processing times measured in days to weeks Heavy reliance on chemical reagents Significant hazardous waste generation and disposal costs Large footprint, batch-based systems Increasing regulatory and ESG pressure INL electrochemical process: Separation Factor ~7 Processing completed in hours Electricity-driven, reagent-free operation Minimal waste generation Compact, modular system design Lower disposal burden and ESG-aligned operation Additional Benefits: 60% recovery efficiency, reusable electrodes, lower operating costs, faster time to revenue. Market Applications Coal Power Plants (200+ in U.S.) - Convert fly ash from liability to revenue stream REE Recovery Companies - Replace chemical extraction with cleaner, faster processing Environmental Remediation - Process mining tailings, contaminated soils Critical Materials Supply Chain - Domestic REE sourcing for defense and electronics Beyond Coal Fly Ash - Applicable to any complex mixed-ion separation challenge Development and Licensing Current Stage: Laboratory-scale validation Underway Next Step: Pilot-scale demonstration with commercial partner Idaho National Laboratory is seeking industrial partners to license and commercialize this patent-pending technology. INL does not procure services as part of its collaboration agreements.",2026-05-01 06:00:00+00:00," Idaho National Laboratory developed electrochemical process that selectively extracts rare earth elements from coal fly ash leachate using electricity instead of chemical reagents . Coal fly ash represents a massive, untapped resource: 158 million tons produced annually in the U.S. 1.5 billion tons currently stockpiled Contains 74,000-106,000 metric"
b0baab0c522841d4ba948df363890f0d,Available for Licensing:High-Quality Superconducting ZrN Thin Films via Molecular Beam Epitaxy for Quantum Computing and Advanced Superconducting Technologies,BA-1552,"ENERGY, DEPARTMENT OF",89.0,"ENERGY, DEPARTMENT OF",8900,BATTELLE ENERGY ALLIANCE–DOE CNTR,899050,2026-03-04 15:30:33.532-05,Special Notice,Special Notice,auto15,,,2026-03-04 15:30:33.532-05,2026-04-20T00:00:00-06:00,334413.0,AJ13,Yes,https://sam.gov/workspace/contract/opp/b0baab0c522841d4ba948df363890f0d/view,"High-Quality Superconducting ZrN Thin Films via Molecular Beam Epitaxy for Quantum Computing and Advanced Superconducting Technologies Description INL researchers have successfully established the parameters necessary for the deposition of high-quality superconducting zirconium nitride (ZrN) using molecular beam epitaxy (MBE). Key parameters include growth rate, temperature, flux ratios of zirconium (Zr) and nitrogen (N), and the choice of substrate. These parameters significantly impact the crystalline quality of the ZrN, which in turn affects its physical properties. Additionally, novel methods have been developed to induce unconventional superconductivity in conventional superconductors like ZrN. Key Benefits Superior Quality: MBE allows for fine-tuned growth parameters, resulting in top-quality, single-crystal ZrN superconducting films. Unconventional Superconductivity: Methods for inducing unconventional superconductivity in ZrN have been conceptualized, potentially enabling more fault-tolerant computing. Novel Application: ZrN has not previously been deposited using MBE, offering a unique advantage over existing superconducting thin films, which are often polycrystalline. Tunable Impurities, Defects, and stoichiometry: The precise control during deposition minimizes impurities and defects, enabling better performance and higher critical temperatures. Direct control of stoichiometry allows for tunable performance metrics such as critical field and temperature. Market Applications Quantum Computing: Superconducting ZrN thin films can be used as platforms for superconducting qubits, a key component in the development of quantum computers. Epitaxial Superconducting Heterostructures: The high-quality, high-uniformity films can be used to create advanced structures needed for unconventional superconducting technologies with atomic layer precision at wafer scale. Research and Development: The technology can be utilized by researchers and companies focused on advancing superconducting materials and their applications. Fault-Tolerant Computing: Unconventional superconducting schemes based on this technology could lead to more robust and fault-tolerant computing systems. This technology represents a significant advancement in the field of superconducting materials, with broad implications for quantum computing and other high-tech applications.",2026-04-20 06:00:00+00:00, INL researchers have successfully established the parameters necessary for the deposition of high-quality superconducting zirconium nitride (ZrN) using molecular beam epitaxy (MBE) This technology represents a significant advancement in the field of supercondconding materials .
2355e0f82ae048dc92db3d57988f621e,AIR COMBAT COMMAND HEADQUARTERS (ACC HQ) ACQUISITION MANAGEMENT INTEGRATION CENTER (AMIC) COMMERCIAL SOLUTIONS OPENING (CSO),FA4890-CSO-0001-24,DEPT OF DEFENSE,57.0,DEPT OF THE AIR FORCE,5700,FA4890  HQ ACC AMIC,FA4890,2026-03-04 13:09:34.788-05,Solicitation,Solicitation,auto15,,,2026-03-04 13:09:34.788-05,2026-09-30T16:00:00-04:00,541715.0,AC11,Yes,https://sam.gov/workspace/contract/opp/2355e0f82ae048dc92db3d57988f621e/view,"UPDATE 4 March 2026 - Removed Topic 016; Added Topics 017 and 018; updated POC information in Secion 3.2 UPDATE 2 September 2025 - extend open period by one year UPDATE 22 May 2025 - Removed Topics 014 and 015 UPDATE 13 March 2025 - Added Topic 016 This Commercial Solutions Openings (CSOs), issued in accordance with DFARS 212.70, is a competitive solicitation seeking proposals for innovative, commercial technologies and services that accelerate attainment of capabilities detailed in Attachment 7 (of the included attachement) to meet ACC’s mission. ACC HQ intends to obtain innovative solutions or potential new capabilities that fulfill requirements, close capability gaps, or provide potential technology advancements. Solutions may include existing technologies or procedures, not currently in use by the United States Air Force (USAF), that would enhance or streamline USAF mission capabilities. ""Innovative"", as defined in DFARS 212.70, means any technology, process, application, or method, including research and development, which is new as of the date of proposal submission. This CSO seeks the best commercial approaches to meet various technology objectives of ACC. All items, technologies, and services acquired using this CSO will be treated as commercial items. The Government encourages white-paper proposals that span a wide spectrum of possible technical and business solutions in response to the specific technology topics listed in attachemnt 7 (of the included attachement). The Government reserves the right to award to any combination of proposals which offer the best overall value to the Government, and to oversee all processes and approaches once initiated. Awards of efforts as a result of this announcement will be in the form of FAR Part 12 contracts or other transactions (OT) as codified in 10 U.S.C. § 4022. Funding is not currently available for the topics provided in Attachment 7 (of the included attachement). Industry responses will be carefully reviewed and prioritized, with funding sought by ACC HQ to pursue innovative and optimal solutions. The price and affordability of proposed technologies will contribute to ACC’s interest in pursuing proposed solutions. Any awards resulting from this CSO will be made based on the evaluation results outlined in the attached document. The Government reserves the right to fund all, some, one, or none of the proposals submitted; may elect to fund only part of a submitted proposal; and may incrementally fund any or all awards under this CSO. All awards are subject to the availability of funds. Questions regarding the administrative or technical content of this CSO and any white paper submissions (reference Para 4.2.1) must be forwarded via email to ACCAMIC.AMIC.CSO@us.af.mil, with a copy to aimee.black@us.af.mil. Emails should be formatted as FA4890-CSO-0001-24 Topic # (AMIC-001, 002, etc.) Company Name.",2026-09-30 20:00:00+00:00," Commercial Solutions Openings is a competitive solicitation seeking proposals for innovative, commercial technologies and services that accelerate attainment of capabilities detailed in Attachment 7 (of the included attachement) ""Innovative"" means any technology, process, application, or method, including research and development, which is new as of the date of proposal submission ."
a9dc94697d604ada90f104e3dcce5c64,Future Program: Virtual-Integrated Twin for Autonomous Lifesaving (VITAL),DARPA-SN-26-50,DEPT OF DEFENSE,97.0,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),97AE,DEF ADVANCED RESEARCH PROJECTS AGCY,HR0011,2026-03-03 11:57:28.085-05,Special Notice,Special Notice,autocustom,,,2026-03-03 11:57:28.085-05,2026-04-10T23:59:00,541715.0,AC12,Yes,https://sam.gov/workspace/contract/opp/a9dc94697d604ada90f104e3dcce5c64/view,"The purpose of this Special Notice (SN) is to provide public notification of additional research areas of interest to the Defense Advanced Research Projects Agency (DARPA) Biological Technologies Office (BTO), specifically for the forthcoming Virtual-Integrated Twin for Autonomous Lifesaving (VITAL) program. When released, the solicitation will be made available at https://sam.gov/. The VITAL (Virtual-Integrated Twin for Autonomous Lifesaving) program will develop continuously updating computational models of the cardiovascular system that integrate patient data with biological physics to predict outcomes in real time. The vision of VITAL is to enable future providers and clinicians to assess treatment options for acute and chronic pathologies.",2026-04-10 23:59:00+00:00, The Virtual-Integrated Twin for Autonomous Lifesaving program will develop continuously updating computational models of the cardiovascular system . The vision of VITAL is to enable future providers and clinicians to assess treatment options for acute and chronic pathologies .
f8fd222be5f046b887fb4759b2d7d123,Future Program: Organoid Cytomorphic Intelligence Resulting from Convergent Understanding and Information Transfer (O-CIRCUIT),DARPA-SN-26-48,DEPT OF DEFENSE,97.0,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),97AE,DEF ADVANCED RESEARCH PROJECTS AGCY,HR0011,2026-03-03 10:27:27.006-05,Special Notice,Special Notice,autocustom,,,2026-03-03 10:27:27.006-05,2026-03-31T23:59:00,541714.0,AC11,Yes,https://sam.gov/workspace/contract/opp/f8fd222be5f046b887fb4759b2d7d123/view,"The purpose of this Special Notice (SN) is to provide public notification of additional research areas of interest to the Defense Advanced Research Projects Agency (DARPA) Biological Technologies Office (BTO), specifically for the forthcoming Organoid Cytomorphic Intelligence Resulting from Convergent Understanding and Information Transfer (O-CIRCUIT) program. Modern computation involving AI training and inference has significant energy requirements, especially at the edge. This affects everything from operational longevity to compute capacity and data transfer latency which impacts warfighter performance at the edge. O-CIRCUIT envisions addressing these challenges by developing unconventional biological processing units (BPUs) for edge learning and inference with minimal (mWh/day) power draw as well as extending these BPUs to sensing physical stimuli and outputting instructions such as directing drone navigation. When released, the solicitation will be made available at https://sam.gov/.",2026-03-31 23:59:00+00:00, Special Notice (SN) is to provide public notification of additional research areas of interest to the Defense Advanced Research Projects Agency (DARPA) Biological Technologies Office . O-CIRCUIT envisions addressing these challenges by developing unconventional biological processing units (BPUs) for edge learning and inference with minimal (mWh/day)
a4a6981aa49445d3b4de460a406e1d95,Smash Program Announcement,DARPA-PA-26-04,DEPT OF DEFENSE,97.0,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),97AE,DEF ADVANCED RESEARCH PROJECTS AGCY,HR0011,2026-03-03 09:07:29.902-05,Solicitation,Solicitation,autocustom,,,2026-03-03 09:07:29.902-05,2026-04-24T13:00:00-04:00,541715.0,AC12,Yes,https://sam.gov/workspace/contract/opp/a4a6981aa49445d3b4de460a406e1d95/view,"The Defense Advanced Research Projects Agency (DARPA) is soliciting innovative proposals around materials processing to enable efficient, scalable element separation across the periodic table. This capability would establish a new technological basis for domestic resource independence. Specifically, the Smash program aims to create technologies that leverage parallel processing to: (1) drive process yield across multiple elements; (2) maximize energy utilization in the intrinsic separation processes; and (3) ensure solutions are scalable across industrial processing operations. Proposed research should investigate innovative approaches that enable revolutionary advances in science, devices, or systems. Specifically excluded is research that primarily results in evolutionary improvements to the existing state of practice.",2026-04-24 17:00:00+00:00," The Defense Advanced Research Projects Agency is soliciting innovative proposals around materials processing to enable efficient, scalable element separation across the periodic table . The Smash program aims to create technologies that leverage parallel processing to drive process yield across multiple elements ."
ce47c058518d42eea72d02e6c3f68475,Missile Defense Agency - Nimble Options for Buying Layered Effects (NOBLE) Announcement,HQ0860-25-S-0001,DEPT OF DEFENSE,97.0,MISSILE DEFENSE AGENCY (MDA),97JC,MISSILE DEFENSE AGENCY (MDA),HQ0860,2026-03-02 16:43:15.7-05,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,auto15,,,2026-03-02 16:43:15.7-05,2030-03-27T00:00:00-04:00,541715.0,AC13,Yes,https://sam.gov/workspace/contract/opp/ce47c058518d42eea72d02e6c3f68475/view,"3/2/2026: NOBLE tracker updated to add ""MDA Launchers"" Solicitation No. HQ0860-26-S-C005. Full details on this soliciation can be found by searching the solicitation number on SAM.gov. 9/19/2025: NOBLE tracker updated to add ""Low-Cost Interceptor"" Solicitation No. HQ0860-25-S-C003 and ""High Altitude Infrared Search and Track"" Solicitation No. HQ0860-25-S-C004. Full details on these solicitations can be found by searching the solicitation number on SAM.gov. 8/21/2025: Amendment 2 published; the name of this announement is changed from ""Multiple Authority Announcement (MAA)"" to ""Nimble Options for Buying Layered Effects (NOBLE)"" Announcement 7/31/2025: Solicitation tracker udpated to add HQ0860-25-S-C002. 5/9/2025: Solicitation tracker udpated to add HQ0860-25-S-C001. 4/4/2025: Amendent 1 published; update to the organization email address and update to title of Attachment 1. 3/272025: The Missile Defense Agency (MDA) is excited to announcement the establishment of its first Multiple Authority Announcement (MAA). The MAA is a versatile vehicle that allows MDA and Department of Defense (DoD) entities to quickly pursue different types of non-traditional acquisitions under one single announcement, including Broad Agency Announcement (BAA), Commercial Solutions Opening (CSO), Other Transaction Agreement (OTA), Procurement for Experimental Purpose (PEP), and Cooperative Research and Development Agreement (CRADA). This is a competitive approach targeted towards disruptive technologies and rapid capability development from non-traditional sources. Interested parties can follow the MAA on SAM.gov (Solicitation No. HQ0860-25-S-0001) to receive notification when a solicitation is released. Inquiries about the announcement can be sent to MDA-MAA@mail.mil. Please see the attachments for full details.",2030-03-27 04:00:00+00:00," NoBLE tracker updated to add ""MDA Launchers"" Solicitation No. HQ0860-26-S-C005 . Full details on this soliciation can be found by searching the solicitation number on SAM.gov ."
70d0c3b387bb4924b41f506d6d14836c,Bordeaux Program Solicitation,DARPA-PS-26-20,DEPT OF DEFENSE,97.0,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),97AE,DEF ADVANCED RESEARCH PROJECTS AGCY,HR0011,2026-03-02 14:07:59.014-05,Solicitation,Solicitation,autocustom,,,2026-03-02 14:07:59.014-05,2026-05-15T13:00:00,541715.0,AC13,Yes,https://sam.gov/workspace/contract/opp/70d0c3b387bb4924b41f506d6d14836c/view,"Bordeaux will research cyber security performance in artificial intelligence (AI). Bordeaux is a 36-month program organized into two phases. Security Startup Period is 3 months, Phase 1 is 18 months (Base), and Phase 2 (Option) is 18 months. This PS is soliciting proposals for both phases. Additionally, this PS is requesting proposers submit an estimate for a 12 month Transition Phase. The Transition Phase is not being solicited by this PS and only serves as a rough estimate in case the need for a Transition Phase arises at the end of the program. Multiple awards are anticipated.",2026-05-15 13:00:00+00:00, Bordeaux is a 36-month program organized into two phases . Phase 1 is 18 months (Base) and Phase 2 (Option) Phase 2 will be 18 months . Multiple awards are anticipated .
5ba9daf007a74e8d8a39438e4b78039f,Expedited Research Innovation System (ERIS),DARPA-PS-25-05,DEPT OF DEFENSE,97.0,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),97AE,DEF ADVANCED RESEARCH PROJECTS AGCY,HR0011,2026-03-02 12:31:03.169-05,Solicitation,Solicitation,autocustom,,,2026-03-02 12:31:03.169-05,2026-05-30T23:59:00-04:00,541715.0,AC15,Yes,https://sam.gov/workspace/contract/opp/5ba9daf007a74e8d8a39438e4b78039f/view,"The Defense Advanced Research Projects Agency (DARPA) in conjunction with its marketplace manager, The Applied Research Institute (ARI), is initiating a long-term, open call for new and novel technology solutions to support DARPA in advancing research, development, prototyping, experimentation, and adoption of disruptive, DARPA-relevant research and technology solutions. Specifically, DARPA seeks to obtain solutions or capabilities that deliver breakthrough technological advancements that are new as of the date of submission; or technologies, processes, research or methods that represent a new application as of the date of submission. This initiative, entitled the “Expedited Research Implementation Series” will solicit, collect, assess, and curate the most disruptive, revolutionary solutions, and make those solutions available through rapid acquisition pathways. ERIS is a digital environment of post-competition video pitches. The video solutions housed within the marketplace have been assessed through competitive procedures that exceed the competition requirements of 10 USC 4021, 10 USC 4022 and 10 USC 4023 and thus are readily available to be viewed, selected, negotiated, and awarded by DoD activities via the appropriate Other Transaction Authority. ERIS provides a venue for Government organizations to search, view, review, compare, contrast, contact, negotiate, and procure breakthrough technologies and capabilities through rapid acquisition pathways. For industry, academia, and individual developers, ERIS is a valuable tool to promote revolutionary technologies, capabilities, and research to DARPA in an environment with a rapid acquisition, Other Transaction based, pathway. - R8: Topic Areas removed and admin updates to align instructions with workflows. Updates throughout marked via yellow highlights.",2026-05-31 03:59:00+00:00," The Defense Advanced Research Projects Agency (DARPA) in conjunction with its marketplace manager, The Applied Research Institute (ARI) is initiating a long-term, open call for new and novel technology solutions . ERIS will solicit, collect, assess, and curate the most disruptive, revolutionary solutions, and make those solutions available through rapid"
0d8a0dfe02704713940092a57c8702ec,PRESOLICITATION NOTICE: National Space Test and training Complex (NSTTC) Innovative Technology & Engineering – Space Test and Range (NITE-STAR),FA2553-26-R-B001,DEPT OF DEFENSE,57.0,DEPT OF THE AIR FORCE,5700,FA2553 OPRN TEST & TRG INFR OTTI PK,FA2553,2026-03-02 12:16:13.716-05,Presolicitation,Presolicitation,auto15,NONE,No Set aside used,2026-03-02 12:16:13.716-05,2026-03-31T15:00:00-06:00,541715.0,AR12,Yes,https://sam.gov/workspace/contract/opp/0d8a0dfe02704713940092a57c8702ec/view,"The Operational Test and Training Infrastructure (OTTI) and System Delta 81 (SYD 81) mission is to provide space warfighters interconnected, scalable, and distributed live/physical and synthetic/digital ranges for full-spectrum test and training. This infrastructure enables the development, validation, and sharpening of joint warfighting solutions to prevail in contested and operationally challenging space environments. The National Space Test and Training Complex (NSTTC) Innovative Technology & Engineering – Space Test and Range (NITE-STAR) Capability Development Multiple Award (MA) Indefinite-Delivery, Indefinite-Quantity (IDIQ) base contract vehicle will be used to support U.S. Space Force (USSF) OTTI and SYD 81 by designing, developing, integrating, testing, and sustaining advanced space-based and ground-based systems. A draft RFP was issued 5 September 2025 under notice ID “DRAFT_FA2553-25-R-B002.” IAW FAR 5.101, this pre-solicitation notice provides notification of the Government's intent to issue a Request for Proposals (RFP) no earlier than 15 days from the date of this notice and no later than 31 March 2026 utilizing full and open competition (unrestricted). All responsible sources may submit a proposal in response to the solicitation which will be considered by the agency. However, proposals are not being requested, nor will they be accepted, in response to this announcement.",2026-03-31 21:00:00+00:00," The Operational Test and Training Infrastructure (OTTI) and System Delta 81 (SYD 81) mission is to provide space warfighters interconnected, scalable, and distributed live/physical and synthetic/digital ranges for full-spectrum test and training . A draft RFP was issued 5 September 2025 under notice ID “DRAFT_"
58dc0fd5ceb9406cbfb908e5eeda6d5c,**ACCEPTANCE OF WHITE PAPERS IS SUSPENDED UNTIL FURTHER NOTICE** Defense Production Act Title III Expansion of Domestic Production Capability and Capacity - Funding Opportunity Announcement (FOA),FA8650-19-S-5010,DEPT OF DEFENSE,57.0,DEPT OF THE AIR FORCE,5700,FA8650  USAF AFMC AFRL PZL AFRL/PZL,FA8650,2026-02-27 10:59:46.962-05,Presolicitation,Presolicitation,auto15,,,2026-02-27 10:59:46.962-05,2026-07-12T15:00:00-04:00,339999.0,AC35,Yes,https://sam.gov/workspace/contract/opp/58dc0fd5ceb9406cbfb908e5eeda6d5c/view,"**ACCEPTANCE OF WHITE PAPERS IS SUSPENDED UNTIL FURTHER NOTICE** Summary of Changes In addition to the below changes, please note, the submission and acceptance of White Papers remains suspended until further notice. Please continue to check SAM.gov for updates. Amendment 5, dated 1 July 2025, hereby updates the following Funding Opportunity Announcement (FOA) information and sections: Closing Date of the FOA FROM: 12 July 2025 TO: 12 July 2026 Due Date and Time: FROM: Open and Effective date until 12 July 2025. White Papers will be considered if received before 1500 EST on 12 July 2025. TO: Open and Effective date until 12 July 2026. White Papers will be considered if received before 1500 EST on 12 July 2026. Address technical questions to the Technical POC: FROM: Diana M. Carlin, DPA Title III Program AF Executive Agent Program Manager, AFRL./RXM, 2977 Hobson Way, Bldg. 653, Room 308, WPAFB, OH 45433, AFRL.DPA.TtitleIandIII@us.af.mil , 937-904-4591 TO: Jeffrey T. Hubert, Acting DPA Title III Program AF Executive Program Manager, AFRL/RXM, 2977 Hobson Way, Bldg. 653, Room 308, WPAFB, OH 45433, AFRL.DPA.TtitleIandIII@us.af.mil Contracting/Agreements Points of Contact (POC) Agreements Officer Melanie Kiplinger Agreements Specialist Justin (Jay) Hull Schedule: FROM: This FOA will remain open for white paper submissions and Call issuances for a period of seventy-two (72) months. TO: This FOA will remain open for white paper submissions and Call issuances for a period of eighty-four (84) months. Other Requirements: Added: Generally Accepted Accounting Principles (GAAP): Potential offerors shall list if their accounting/financial systems have previously been audited by a Government agency or independent auditor, along with the date of the audit. Additionally, potential offerors are required to certify that their financial management systems are compliant with GAAP, and submit proof of this compliance. Added: Basic NIST SP 800-171: All potential offerors are required to complete a Basic NIST SP 800-171 Self-Assessment, or have an existing self-assessment that is current (within the last 3 years from time of white paper/proposal submission), and the score shall be published in the Supplier Performance Risk System (SPRS). A score of 110 is required to be considered “adequate.” Additional information regarding the NIST 800-171 Assessment can be located at the following link: https://www.acq.osd.mil/asda/dpc/cp/cyber/docs/safeguarding/NIST-SP-800-171-Assessment-Methodology-Version-1.2.1-6.24.2020.pdf Overview Information Full Text Announcement Sections: Section I, Paragraph 4 – Schedule FOA Appendices Revised Appendix II – Sample Technology Investment Agreement (TIA) Multiple updates were also made throughout the entirety of the FOA document to correct administrative items such as broken hyperlinks, outdated website references, and/or outdated Regulation references. Amendment 4, dated 12 Mar 2024, hereby updates the following Funding Opportunity Announcement (FOA) information and sections: Closing Date of the FOA FROM: 12 July 2024 TO: 12 July 2025 Cost Ceiling FROM: $5 Billion ($2.5 Billion Government share and $2.5 Billion Recipient share) TO: $9 Billion ($4.5 Billion Government share and $4.5 Billion Recipient Share) Contracting/Agreements Points of Contact (POC) Agreements Officer Michelle Goss Agreements Specialist Melanie Kiplinger Title III Organization E-mail AFRL.RXKM.TitleIII@us.af.mil Overview Information Full Text Announcement Sections: Section I, Paragraph 4 – Schedule Section II, Paragraph 2 – Anticipated Funding Section X, Paragraph 3 – Support Contractors FOA Appendices Revised Appendix II – Sample Technology Investment Agreement (TIA) Added Appendix VII – DPA Title III Statement of Work Template/Outline Multiple updates were also made throughout the entirety of the FOA document to correct broken hyperlinks, outdated website references, outdated Regulation references, and the removal of all physical (mailed) delivery methods of White Papers and/or Proposals. FOA Amendment 3, dated 30 Mar 2022, hereby replaces FOA Amendments 1 and 2. The following FOA sections have been updated/revised: Overview Information Full Text Announcement Sections: IV. Open FOA (Two Step Process) VII. FOA with Calls (One Step Process) FOA Appendices Appendix II – Sample Technology Investment Agreement, dated 30 MAR 2022 Updates were also made throughout the FOA document and Appendix II to correct broken hyperlinks and/or outdated website references FOA Amendment 2: Contracting Changes shown below (posted 28 April 2020) a revised FOA document will be placed on this site in the future showing these changes FOA Amendment 2 updates include changing Contracting POCs (Overview Information, page 7) Agreements Officer and Agreements Negotiator names and contact information to: AGREEMENTS OFFICER: Whitney Foxbower 937-713-9877 whitney.foxbower@us.af.mil AGREEMENTS NEGOTIATOR: Felicia Bibbs 937-713-9901 felicia.bibbs@us.af.mil The previous contracting team is no longer working this effort - please contact the new team listed above. FOA Amendment 1 dated 14 Nov 2019 replaces FOA dated 12 July 2019 FOA Amendment 1 updates include beta.sam.gov references added; Foreign Participation Clarification (page 12); Contracting POC update (page 7); Summary Business Plan page limitation language (pages 21 and 35); Ombudsman update (page 48); other administrative changes throughout regarding Call and RFP (pages 5, 7, 20, 21, 23, 27, 34, 35, 38, and 41).",2026-07-12 19:00:00+00:00, The submission and acceptance of White Papers remains suspended until further notice . White Papers will be considered if received before 1500 EST on 12 July 2025 . The Funding Opportunity Announcement (FOA) document has been updated to correct administrative items such as broken hyperlinks and outdated website references .
5c96d1d471a6460591da86b9533fa69a,TTO Office Wide (OW) BAA 2025,HR001125S0011,DEPT OF DEFENSE,97.0,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),97AE,DEF ADVANCED RESEARCH PROJECTS AGCY,HR0011,2026-02-26 14:47:29.924-05,Solicitation,Solicitation,autocustom,,,2026-02-26 14:47:29.924-05,2026-06-22T16:00:00,541715.0,AC13,Yes,https://sam.gov/workspace/contract/opp/5c96d1d471a6460591da86b9533fa69a/view,"The DARPA Tactical Technology Office (TTO) creates technological surprise and provides new options for national security, by demonstrating revolutionary platforms and systems with cutting-edge technology. TTO demonstrates compelling hardware at scales that demonstrate disruptive capability, with designs that reduce risk and cost by managing complexity, and which can be manufactured responsively and affordably. TTO is soliciting innovative executive summaries and proposals that enhance the nation’s ability to rapidly build, adapt and sustain force structures with the following focus areas: Design/Build/Buy, Surge and Sustain, Long Range Effects, and Disruptive Innovation.",2026-06-22 16:00:00+00:00," The DARPA Tactical Technology Office (TTO) creates technological surprise and provides new options for national security . TTO demonstrates compelling hardware at scales that demonstrate disruptive capability, with designs that reduce risk and cost by managing complexity ."
